Ticker,avg_volume,downside_vol,return_6m,return_mean,skewness,vol_stability,volume_stability
ACA,-0.318101400424795,0.0845059599833907,0.6104323190280645,0.6317537512418032,0.4705712320930987,0.011337241687850485,-0.5180884739100062
ACN,0.7205532830061264,-0.06473175237209282,-1.000828630190485,-0.9047282722330445,-0.2975309826747482,-0.41070255573880915,-0.27453676874504734
ADNT,0.33947509954917476,0.8124422825432124,0.7891049084316871,-1.1278021307492687,-0.17966080325718192,-0.25702907263121755,1.1487828581884094
AI,1.0139469648597008,1.3276263699654116,-1.4753432472252739,-1.116218355437637,0.9019227516828839,0.051447657480638155,1.2497408673107462
ALK,0.6787415789819027,0.6494682065705422,-0.828167969964743,0.2247574324545529,0.7087056183909362,0.49226905506989993,0.6881857298287006
ALV,0.10707996312176454,-0.0963779410795474,0.3555646602097974,0.05103484073332857,-0.08741375455689976,-0.36048720153241987,-0.36191445108002096
ALX,-1.2577286729304795,-0.04806743437208408,-0.5206043889364583,0.08478387977674745,-0.601174159264595,-0.32492458875090846,1.7108642848389284
AMN,0.1878330640462145,1.4047735959813379,-0.9083291776923732,-1.7036433085452272,-1.2227575986410366,0.04865813934941552,0.07414066308817008
AMRX,0.4159998156722271,-0.10964523562857241,2.2715693567040023,2.118498194012899,0.9585477092930078,-0.4561245211947459,-0.36706924469064744
AN,-0.0842929864173243,-0.1763411813302975,0.3475794407834001,0.7326335389937771,0.4659596235947853,-0.5765500570043898,-0.5769429716416627
APAM,-0.0521871052823482,-0.16620393053221305,-0.124184162991456,-0.012411895107871242,0.2886769890143983,-0.35288234016515463,-0.5092300458110433
AQN,1.039222776378235,-0.031780053393669676,0.29124243143743367,-0.2254675189290439,0.9449124217096261,0.36527696147781374,0.1655870380942105
ASGN,-0.11294771502853505,0.21662444045458662,-0.7246200040451769,-1.7036433085452272,0.14876178276022264,-0.20824795788950876,-0.1391766880718884
ASH,-0.010899432963473692,0.2081387935240006,0.09673729932640386,-1.1194473074177136,0.5667929048613888,0.7816595522634393,0.0
ASIX,-0.4594700302586405,0.4920760578580252,-1.4753432472252739,-1.2523511730255399,-0.1939040035861278,-0.4058716346815812,0.05728467330167669
ASX,1.1085115824104446,0.35916065981010625,1.8993436836780906,1.1444663885121649,0.1517102728829574,-0.48416550772054495,-0.5125213541782403
AVX,-0.14468248116665694,2.3140953905336703,-1.4753432472252739,-1.7036433085452272,2.8092178890999473,2.3842399760287636,11.933758751551801
AXR,-1.4843094630430869,1.024003160316666,0.13564667611125134,0.749248880767038,0.21950632842853995,-0.3419746384656558,1.313641021089396
BBDO,-1.0641605959188551,0.2098673761666677,0.6298087248212718,0.1279258504603828,0.3013216692337512,-0.3956072482221659,2.180463171329644
BBU,-1.2942004476636408,0.173452155098543,1.2159272818449567,1.4563655679539516,0.26471479074581555,-0.3080117365806135,2.5553879148869476
BCC,-0.20515981987400342,0.1303536359809003,-0.6313680774202258,-0.9340301053866434,0.3130052082545257,-0.9838482232380363,0.14954345954551224
BDX,0.5154945692676646,0.07679676726755502,0.28472184048209237,-0.7026838069857192,-2.7080290497895234,1.248360192575879,-0.03553050485684392
BGY,-0.3365279964733845,-0.6645996813105658,-0.2988340491811692,-0.09662474258068612,-0.5500423232978926,0.4387753211666558,0.0910349189361685
BIT,-0.4501832248987982,-0.8740831831735437,-0.5158046764481551,-0.6627697729069951,-1.4893751979698666,1.4615444189077427,0.9618536346174277
BLK,0.06969489018513972,-0.2881203865222743,0.011156100787453669,0.4557970725903556,-0.00019962407690410206,0.44685668525469124,-0.277223890321115
BMO,0.1386672832732817,-0.26842830367867243,0.37296849599182874,0.6005987372453936,-1.153264885006687,0.3209757852713463,0.6286104418809686
BOE,-0.5289434127863769,-0.776208825497087,-0.11084534047338059,0.0,0.011254411315398241,1.3663277362092459,-0.7848538926212895
BOH,-0.15818288655781507,-0.2500560657100528,-0.26695207870324356,-0.09629974289478384,0.6779013244288751,-0.6341814888134812,-0.04164518326944324
BP,1.1507940580009655,-0.12114740416677436,0.5602262969966998,-0.2418435553375769,-0.4384396793416516,0.10630589735710752,-0.2510640909355444
BSL,-0.9745888164469674,-1.100606905114545,-0.37304159112838114,-0.2779589079421903,0.144844243073897,0.3608116407897131,0.19050614408407246
BTI,0.9034035012510621,-0.36220512629534457,0.8241847692358429,1.0531922664260709,-0.5756160801684949,-0.2645941809956949,-0.5505274163008081
BXMT,0.4778599686835235,0.011186620676494756,-0.07073299550389991,-0.5946005459042153,-0.6554947019018751,-0.29785384329854464,0.23865312760591506
BXMX,-0.4703579604228541,-0.6823014381799998,0.03118160219933549,-0.06805187994157749,0.8123717071600335,1.8031707593240505,-0.22516934700672991
BYD,0.2240778356780453,0.15359365308151068,0.19313524667794987,0.48661263315930964,-0.8333963451201134,0.28140277963068927,-0.26718017954096507
CBZ,-0.12627027506135466,0.8721223419907583,-1.4217976669199366,-0.4979004211114023,-2.4910064208284033,1.26419847656885,0.28216505073833487
CHD,0.465805373435341,-0.5362863141537634,-0.7628115963456472,-0.5553581752951345,-0.010167300451415583,-0.410948257903261,-0.52568711571966
CHH,-0.07730114755101238,-0.3195518362000677,-1.2236970850353457,-0.7071049391127175,0.4267076214530825,-0.47413381155381484,-0.5932725652780757
CMS,0.5953565944530327,-0.7312536591756426,0.024202533794431765,0.24347608975513133,-0.1399204375465956,-1.0685303288990025,-0.8170492509881041
CNC,1.0202547586084725,1.6588256063869804,-1.2890315660191676,-1.2751386559368267,-2.7080290497895234,2.2973729138228216,1.5874931069940605
COE,-1.4843094630430869,1.4503853124253814,2.2715693567040023,3.0551577597697768,0.4478828425718508,-0.184978123862605,2.3215971149180055
CPAC,-1.4843094630430869,0.05155904623902517,0.17952185670085305,0.6059959097670246,-0.09704960934704268,-0.3241065004715473,3.386574442606536
CPRI,0.6475613017124882,2.302219300126331,1.43216288507209,-0.8555376702582942,-2.7080290497895234,2.5142202695433937,2.2409429983187557
CVE,1.2272948683966542,0.24968438930342396,0.9800330446787664,-0.1088757969509641,0.0,0.21620828835641218,-0.3774989650136177
CWK,0.5520765260539066,0.29536813696162184,2.2715693567040023,1.478671656200568,0.5214450973253212,-0.5167699224634643,-0.1887530368095471
CWT,-0.19607927360470287,-0.5320912997631537,-0.35764506544921587,-0.5633897925722859,0.1712983014844166,-1.0685303288990025,-0.3068578231006964
CXW,0.2645226402775819,0.4809913894726851,-0.8963971405079365,0.5599917890816916,2.591480713133199,2.0149604758692665,0.03229963092668705
DCI,0.0,-0.4939031828774032,0.8511225717870965,0.5586319653517601,0.4930898830356208,0.18201166320097026,-0.3017657972842803
DDD,0.6881621694136496,2.1434806573835603,1.0704787524813564,-0.8924234294150377,0.6401316876973172,-0.3546891236233126,1.1090996043329269
DECK,0.6628466040521698,1.1483102427290268,-0.8418991347944308,-0.45547209657132887,-0.7411522578931383,0.5034740092414461,0.9525817852543694
DEO,0.2412973698849868,-0.4263214987965369,-0.8246169124817003,-1.256735518843711,0.25448363410218083,-0.5736657863427453,-0.32979313350986506
DHR,0.7499892187956448,-0.1474516206053767,0.47956160019642863,-0.18336378778966808,0.2843838942751633,0.20800689372116418,-0.530533912078285
DSL,-0.09791147790436674,-0.7488716091724095,-0.5033849080605843,-0.4643265520942942,-1.4735139235649122,1.5536196650428469,-0.3236881608544073
ECC,0.3126722728254745,-0.052719929699095586,-0.9908424260237024,-1.1760231782627546,0.28547592337189504,2.5142202695433937,0.06237623502608207
ED,0.5699833738395823,-0.6862042863149587,-0.3722232532437742,-0.11209603101764,0.05418405396658346,-0.8466316108837783,-0.5080829407700926
EGP,-0.18252831548825915,-0.5058173264592333,-0.022835532224562707,-0.23061218417459436,0.15917348111627747,-0.2904404861275641,-0.4553249040700583
EMD,-0.41350596734439876,-0.8677937722690442,0.1324643482574098,0.03326012123518922,-0.8419772149756236,0.33804962845661046,-0.19233262163583117
EPAM,0.09350659312929892,0.9990343840621813,0.10464203869083509,-0.6974489445766076,-1.4636805042163405,0.7470471404021556,0.13181236998830018
EQS,-1.4843094630430869,0.9594585674634892,2.254819728971042,0.7957275067275015,0.6276878668239873,0.3368411798551276,5.59192488767778
ET,1.3387071016721488,-0.33950876541435965,-0.4102052968335442,0.13576836649642682,-0.22178809280938172,1.0736887634001782,-0.39807124040522235
EVC,-0.0936037550952565,2.3140953905336703,1.2601489081391752,-0.02563021802668673,-0.686444769563639,1.6578357550109353,4.5758330120087285
EVR,-0.09643674144735825,0.48143390032458194,1.1428340323914283,1.616522636858737,0.30139077247957863,0.9332833093708232,0.06312061599827021
F,1.393955991997671,0.4556895732076001,0.9647436690159548,0.3933898313948574,-0.6902027389444149,0.1638252035072376,0.08359218363828823
FENG,-1.2332948242820905,1.6147882475725388,-0.4605761629234731,2.3009178212544494,2.6716880351725583,0.8658152789121888,11.933758751551801
FIS,0.793008112304562,-0.09370536878146771,-0.8665455009902309,-0.033706117568703384,-0.5669621943427505,0.23631290742771563,-0.2412744851143451
FLC,-1.207449127537597,-0.9215290189600892,-0.08077715341089743,0.046411571720044835,-1.1006955160861136,1.5549951601639882,-0.25631238679885504
FOR,-0.46105484241532835,0.285585840896291,0.9847940862922017,-0.5328840763063891,-0.033764926928190525,-0.531907276393698,-0.3914147474814173
FSS,-0.09614242870604454,0.13970262038759632,0.5326175938725239,0.9404022792787035,0.8746813580977822,0.3119082727015237,0.0998328354578758
FT,-1.0117699707812895,-0.9666533733060803,0.03931876516252488,0.09707271844995027,-0.5532761287805221,-0.34488097971580767,-0.300108240631402
GD,0.32909482901223064,-0.4883417079515174,0.6287429994699986,0.3917257247404671,-0.04408540283886213,0.27516344677315463,-0.38903863581294024
GFF,-0.12404731180277224,0.5746119280206602,0.15069810912325898,0.9629298079621217,0.010175832342811175,0.5598027334656588,0.19776400390611903
GGB,1.2141894445329324,-0.010723413132383864,0.8167264670005154,-0.23104428157437903,0.49111151868668984,-0.8296687302438459,0.013237269697638337
GHC,-1.2957092255892924,-0.1928533460610413,0.3440196553381294,1.0220912146137464,0.42079890993118885,-0.20541315569596297,0.4645184447803457
GIS,0.8851058475374847,-0.45856213454156614,-0.7081701734712137,-0.9638536413844139,-0.27558113389671224,-0.7925430436800723,-0.12419081835577313
GME,1.3382835008053129,2.3140953905336703,-1.21979730536511,3.0551577597697768,2.8092178890999473,2.5142202695433937,4.6444937926805
GNRC,0.22513948367606224,0.40922689856712946,0.694014025319395,0.45502245213602954,0.77948783523475,-0.15789897079533713,-0.2188996121706739
HAE,0.08571836968121314,0.8683491291963688,0.421398175042242,-0.045522930667882114,1.2880838638222394,1.7630537915052746,0.4331158515073104
HD,0.7587384019118387,-0.5498700326339181,-0.3586613012079318,-0.037578767360853825,0.11542457073337371,-0.8179295781919754,-0.8170492509881041
HIG,0.4353644982134792,-0.349973097513007,-0.04627002263250921,0.9640967264908765,-0.40922760081623055,-0.05787713966525715,-0.7555414202874265
HII,-0.07366450390831081,1.0080363295983061,1.2471691015571797,0.5215919265563406,-2.7080290497895234,2.344493069635845,0.3761736748825179
HIO,-0.12779057266478402,-0.8459550343322774,-0.3520636591162701,-0.3808838292300387,-0.9670407648570449,1.2451378977856795,0.3833193347242011
HTZ,1.1254073716327126,1.535754456011211,-0.9183258619109015,0.24407732571517193,2.8092178890999473,1.2812494240820098,3.918538273944808
HY,-0.7670243643034578,1.053532730107419,-1.2172182108646556,-1.0434870138333388,-0.07521998397867366,0.26380959887096905,-0.15250942855252264
ICL,0.14519835096744252,0.26759607143384867,-0.8473103045910836,0.08101122480174314,-0.5089789151839347,-0.4097500964029736,-0.2529893889409946
ISD,-0.6463386004811478,-0.7300134725194858,0.010098733980989195,0.0889896262798255,-1.4761263185184912,1.4786448791206521,-0.4463815237557421
ITUB,1.393955991997671,-0.2528937003337025,0.458370362448876,0.41538303280024796,0.07652327604236778,-1.0685303288990025,-0.5905293788018344
JHX,0.5855090421539553,1.5675573984739122,-0.8823798820650232,-0.9306397749224865,-2.7080290497895234,1.3184921229487698,5.303177713322537
KAI,-0.6628357908844957,0.1497488081442737,-0.5939674684480989,0.03098501429788832,0.3802918926999018,-0.3802657273763558,1.6508953803183448
KGC,1.393955991997671,0.6039501319730491,2.2715693567040023,3.0551577597697768,-0.22075493005321514,-1.0685303288990025,-0.8170492509881041
KMI,1.3279001362815441,-0.21279880629859146,-0.4189088731228061,0.6790670604803019,-0.9332694627926776,0.21543981912734636,-0.8170492509881041
KN,0.0599115567527659,-0.08616724460597582,1.1613294865433927,0.5808247547644856,1.0610519362269517,0.26572370062241385,0.0332970995619137
LEA,0.08374976941582891,0.13499576134332597,0.5858129951400418,-0.7043957907466927,-0.21670439917971132,-0.3380941728000878,-0.32695258040924796
LLY,0.7682016770397662,0.4653668814283586,1.3640653958393065,1.2511035614663837,-0.16892437985541917,0.5452365497532574,-0.09486528784868548
LOW,0.6532385681057358,0.6770349688467985,-0.6639090065648205,0.5895052307844408,-1.1749137599751345,-0.8565237071180931,-0.5685579964820068
LVS,0.9504832218641126,0.11816201745874494,2.165830464644141,0.7214366645806884,0.6107843038526198,-0.025383487517192452,-0.5328928381246218
MATX,-0.20644548394019258,0.36342320377390175,-0.33888240849837,0.1750580305637335,0.7704377303618783,0.7363499420265985,0.4698131707459763
MC,0.12237341244770422,0.15572366404983454,0.22171157623319185,0.5062962714110013,0.8963544787813853,-0.06711477808608492,-0.22423994606198072
MCI,-1.1335965795441942,-0.025037181117410132,0.015548737219066074,0.17116839880276735,-0.4642602799961961,-0.19305068445584134,0.634744479592158
MFM,-0.6402491797601528,-1.0299412568966622,-0.06834547604564872,-0.28841719442726116,-0.12887292694470656,-1.024813344910931,-0.15509709409490213
MHD,-0.6829079093758145,-1.0070883139917077,-0.08073313147565346,-0.35804474737518,-0.7402002453935819,0.13356249685447094,0.06326904120881724
MMU,-0.5387290822646654,-1.100606905114545,-0.07012013002847631,-0.26492966087744496,-0.0128735996690988,-0.3170065089042544,-0.6303531681130986
MOS,0.8936739794200746,0.3241871264749549,-1.4753432472252739,-1.0167452922221718,-0.3668306448483123,-0.7009257529512625,-0.4035326565913531
MPV,-1.309305450922199,-0.5794022484847718,0.2878491774262153,0.43257755759711664,0.4972631595323966,0.07869658107374672,0.9163325942759687
MRT,-0.624688529552803,1.2362732575602227,-0.8871507104481582,3.0551577597697768,2.388843771564335,1.0200555112761596,5.619802832706075
MTZ,0.21409304480017088,0.6782994327795341,1.1012717517942363,2.741614631694541,-0.141516798167735,-0.06555309506019058,-0.2742200634613963
NBHC,-0.344633494313375,-0.0707681233751058,-0.12101925550733506,-0.01827762653384781,0.5605113447240753,-0.28545822208171506,-0.06303669732565662
NCLH,1.315238460620223,1.0348798637801258,-0.0845178588239296,0.45086552030732785,0.280099596394713,-0.35154894189504865,-0.4974206463362006
NFJ,-0.3996918259566935,-0.6559515279517796,0.04607269047367001,-0.11969483973784467,-0.03420933412118757,0.9417024282125287,-0.1934812371373482
NHI,-0.38404200635732594,-0.6432171738062522,0.13376126708026823,0.48707601094724245,0.13225522624973743,-1.0685303288990025,-0.25684136476807234
NKX,-0.6394732196956409,-1.0094798540299341,0.07877303715535647,-0.08764050580029543,0.017409008002313594,0.0,-0.48944596331836643
NWN,-0.29623778198777523,-0.34614675872935685,0.5399089580690399,0.3508930825857413,-0.3969904080145904,-0.1517066578231649,0.21596737480651598
NX,-0.09987974522068517,0.7255712457115476,-1.000448213819928,-1.7036433085452272,0.6931131089621565,0.2728280463693561,0.850946728924411
OPY,-1.0762050908522072,-0.1639872515805668,-0.009575726991727988,0.9601624793688653,0.568508403391521,-0.09892122410706272,0.15009704519269543
ORC,0.6711774242987916,-0.20044630950565676,0.006548485622134914,-0.3908111259965918,-0.28245680003823453,0.33195006449535325,0.26815394428331324
OXM,-0.1863463691500985,0.8052969239112389,-1.2503180922607617,-1.7036433085452272,1.2974647937262924,1.0792543789501354,0.08617946537654113
PAGS,0.8677741243137435,0.502123471624823,0.2986148229877471,-0.00536819944175396,0.30447342721728965,-0.43265868566686927,0.10226807619724747
PAI,-1.3863769895577949,-0.991308017422024,-0.2218935537456657,-0.2427320349108032,-0.25026139936481273,0.1734237883377509,2.413889740135684
PBT,-0.5674976904473361,0.45958057678408387,1.9092970778338327,0.09513228654793354,-0.2397747060859943,-0.6282464406784476,2.313607764871799
PDM,0.19722322766763753,0.4553368858014615,0.43943416420049736,0.526414310996176,-0.5737869296316823,-0.21465827844777238,-0.01100128313406997
PFN,-0.23364951503267803,-0.7765331792962316,-0.17819796013746994,-0.24870074079719529,-1.762662540013529,1.8439834098630992,-0.2705509501771511
PSF,-1.1879266105243749,-0.8712059752702913,-0.05119114430357097,-0.31669568623172967,-1.3704720261787517,0.9763670541947602,-0.20225500275132702
RA,-0.37710437026185983,-0.9507099473335568,-0.180460469756104,-0.2820297773983679,-0.9688566939978894,1.0481179923934298,-0.36169560066865236
REVG,0.12739760350514295,0.6426845758696278,1.4329242546768952,2.744556408650449,0.4337085967258102,-0.3545166260726609,0.6129053085451859
RNP,-0.6790133430125499,-0.630454115312893,-0.41213832308884213,-0.14603821078783036,-0.16178109954859887,0.1274429319733711,-0.8072413920674162
ROP,0.048863549792300766,-0.41749126847125323,-1.028619399638393,-0.7300286519069688,-0.5293383340362771,-0.02746562480395497,0.3248862022973722
RSG,0.31915357086606083,-0.5540725345960886,-0.8316671192812504,0.29762704080794733,-0.6794686301125,-0.06654151304009738,-0.6608239982460269
RVT,-0.31919352819701113,-0.47305004126709543,0.13007428965664886,0.086438187507942,0.37758844383612405,-0.008299308212709078,-0.631392538735004
RYI,-0.27084403073093294,0.7554675520941694,-0.04415285843687635,-0.5829725976139328,0.0459368522547072,-0.5325892620485958,0.20998390790825616
SAFE,-0.13918823346736367,0.19580527294312572,-0.4999283084613011,-1.0828351914703462,0.06271340604282159,-0.8377548698857759,-0.4403285838352952
SAH,-0.4056283960486133,0.42152535131154373,-0.645255618088666,0.32296145351689165,-0.009740585628825871,-0.31381952028914867,-0.4676189136658232
SAIC,-0.067867089548638,0.6128725681953784,-0.7615167168948506,-0.8876264937843247,-1.212958798822121,0.8879038573958092,0.35757872965335985
SCM,-0.5141933320380336,-0.2904523024863177,-0.5389894927581163,-0.43271426745071234,-1.0701108361692764,1.2095739367327978,-0.2409570436886657
SEM,0.303749405770524,0.8149904082668842,-0.16374266944188015,0.43209648088469355,-0.9463025955391628,0.649254362952899,-0.011619428863494726
SEMG,-1.3262272543854376,-0.9889007934559516,-0.024903090892428054,0.21865608149035246,-0.10573215482893661,-0.9452784321108758,11.933758751551801
SF,0.07933195379943205,0.00409622288987086,0.8904670782807094,1.2800343880913956,0.7043649428090409,1.0558613246361408,-0.4896844587503199
SMHI,-0.5371274336822822,1.174732308717785,0.9291634522151345,-0.8090658306091499,0.38262647713823855,-0.0484424248142695,0.617518168665966
SMI,-1.4843094630430869,-1.100606905114545,-0.41807671753992703,-0.5087272965303539,-2.0604970343664393,1.2129940126414023,11.933758751551801
SPOT,0.5403385063670156,0.33202878261976365,-0.647884010223668,2.632489197933688,0.5784782398961901,0.11417574410951056,0.8497141637112021
SQNS,-0.5486301105615079,2.3140953905336703,-1.4753432472252739,-1.6537261426517338,2.8092178890999473,2.5142202695433937,11.62082732577273
SSTK,-0.08132372646542654,0.5662643525665162,0.3192338779906877,-1.5955734280700737,0.5909757693097093,-0.4225142271425182,0.6151993553914098
STI,-0.0013416651037122353,2.3140953905336703,2.2715693567040023,3.0551577597697768,2.8092178890999473,2.5142202695433937,11.933758751551801
SU,0.8519951650587327,-0.1081709659256843,0.5653959204852049,0.4522651773995136,-0.2456024791990086,-0.04073581539404873,-0.37637242443944724
SUZ,0.492247606822632,-0.2806099580385427,-0.1775223127013171,-0.5982409964495172,0.6613357048365952,0.09604753728734602,0.2397776383152092
T,1.393955991997671,-0.41212136769845337,-0.4994984912596631,0.6932805961621509,-0.16812434512188681,-0.7817242429442341,-0.7047641817470778
TAL,1.0217623973121464,1.0893501374744627,0.06656772811666554,0.12408847570604713,0.6490839443634556,-0.05557663484858344,0.17926686565770023
TEN,-0.24470232773861728,0.26443163425692895,1.063366160215337,0.340820095358578,0.012805092070299303,-0.0372683531116289,-0.27689063410019
TJX,0.925439973106123,-0.7801540119843937,0.4225599079127339,0.8674208807680732,0.4078857511484848,-0.5388911515780908,-0.7780389832743504
TRNO,0.171045794729686,-0.21135588603183847,0.15560454497492462,-0.10490386360150353,0.0435294093355057,-0.04743344515552452,1.8213315130117078
TS,0.47441039789691347,0.0,0.26048611652257186,0.10872247399806978,-0.23690709076391736,-0.26293162514704743,-0.41846689635655426
TWN,-1.3749824465823988,0.2311189481669467,1.3740441485204575,0.8937765563485631,-2.3978463526366283,1.141746487888737,0.8406475018126702
UAN,-1.1363105142364878,-0.15340904074508474,0.3627679444138404,0.5524541129410343,1.409712969991205,0.3504620085885077,1.6566396098266631
UBS,0.6099543987199629,-0.09553391939204975,0.5179379169104651,0.4384391294408095,-0.10240089048005256,-0.3807514792313011,0.33440176078281186
UNH,1.0813620890933615,1.042391983862355,0.05307579297539798,-1.1715893176026095,-2.076241790321511,1.491886227619966,2.2823305072176723
UNP,0.6807524654599658,-0.5910420328423065,-0.03164994332350496,-0.2894297794902116,0.5698012000713227,-0.12817537913942958,-0.41007111981585864
VGM,-0.444223706600953,-1.100606905114545,-0.04281101203291199,-0.24240500618367905,0.19649844751709797,-0.08390017308366922,1.3502754324361539
VLRS,0.11135777329420966,0.7764660604338679,1.879972731897786,-0.08049631693688976,-0.02565733603949082,-0.4006246786089927,0.7017472631133828
WEC,0.5549232626356494,-0.7205855670044778,-0.08294701901683647,0.2949320020107906,0.0026151642397338444,-1.0599731758640667,-0.6736747725106254
WIW,-0.37009109683749486,-1.100606905114545,-0.11521608365499394,-0.3092373051565395,-0.3682909436134626,-0.41021714257410585,0.224005886428921
WLK,0.12443105607184259,0.25742745211027757,-0.4072609256356121,-1.610340560379302,0.2546730293355159,0.635569311891369,0.33264049296144343
WOR,-0.24247003623137126,0.027235505188269622,-0.5025721744318052,0.3354639412843013,2.1283299552259947,0.633262756941864,1.7095594123534903
XOM,1.393955991997671,-0.4190784195674322,0.20969912923736278,-0.02326413466383528,-0.42910328151082683,-0.36563623346080665,-0.8170492509881041
XYL,0.3580335501616457,-0.3544661239299752,0.1884253779637545,0.3507872497419387,0.5372584729312736,0.2201742712284926,-0.6396072864601103
ZF,-0.3271597967771843,-0.8299293800108066,0.0,0.09342511624355991,-0.0009107459585656641,0.29194936239710123,0.6044177478583738
ZTS,0.669555949719071,0.07203136711243553,-1.1417579481817315,-0.9664738578257506,-1.036732154778742,0.07106405744730233,-0.37572263819927937
